condition_grouper_name,condition_grouper_canonical_url,condition_grouper_version,reporting_spec_grouper_snomed,reporting_spec_grouper_name,reporting_spec_grouper_canonical_url,reporting_spec_grouper_version
Transposition_of_the_Great_Arteries_TGA,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d5630219-494d-4738-99d5-b6ed0dcb2ee2,3.0.0,204296002,Transposition of the Great Arteries (TGA),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-204296002,20250829
Trichinellosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/61407f5e-9c6f-4b1f-a31b-1defe360f3ca,3.0.0,709018004,Trichinellosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-709018004,20250829
Tricuspid_Valve_Atresia_and_Stenosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b68ce8a6-8305-43fc-b7fa-4303cf4b371a,3.0.0,4374004,Tricuspid Valve Atresia and Stenosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-4374004,20250829
Trisomy_13,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/be1ff23d-11e1-4cc4-8078-22f130bd3724,3.0.0,21111006,Trisomy 13,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-21111006,20250829
Trisomy_18,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/c321ff25-292e-4e43-88c5-af0b8675f733,3.0.0,51500006,Trisomy 18,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-51500006,20250829
Trivittatus_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/2e05140b-e3ab-4ea6-b613-32271a808e21,3.0.0,240507007,Trivittatus virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-240507007,20250829
Truncus_Arteriosus_Common_Truncus,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/4ef25df5-ec01-41b4-964b-f28b29c340ef,3.0.0,61959006,Truncus Arteriosus (Common Truncus),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-61959006,20250829
Tuberculosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ef5b6d5c-bc9e-4ad2-a2b4-d50abe8d8cfd,3.0.0,11999007,"Tuberculosis, Latent Infection (LTBI)",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-11999007,20250829
Tuberculosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ef5b6d5c-bc9e-4ad2-a2b4-d50abe8d8cfd,3.0.0,56717001,Tuberculosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-56717001,20250829
Tularemia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/21bdb69a-643e-405a-9a29-ef67fe9aeb1b,3.0.0,19265001,Tularemia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-19265001,20250829
Typhus_Fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/682309da-ae46-4d83-84ac-4428881bc614,3.0.0,240613006,Typhus Fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-240613006,20250829
Vaccine_Adverse_Event,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/f5a1b09b-b30b-4ecf-a5cd-46316e605da3,3.0.0,293104008,Vaccine Adverse Event,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-293104008,20250829
Vaccinia_Disease_or_Adverse_Event,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/1e362aa1-bc25-47a7-ab90-789c39c07765,3.0.0,409636005,Vaccinia Disease or Adverse Event,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-409636005,20250829
Vancomycinresistant_Organisms,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e9f6806a-0ee6-49c7-9d40-422c1829848d,3.0.0,406575008,Vancomycin-resistant Enterococci (VRE) Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-406575008,20250829
Vancomycinresistant_Organisms,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e9f6806a-0ee6-49c7-9d40-422c1829848d,3.0.0,406604002,Vancomycin-intermediate Staphylococcus aureus (VISA),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-406604002,20250829
Vancomycinresistant_Organisms,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e9f6806a-0ee6-49c7-9d40-422c1829848d,3.0.0,404681006,Vancomycin-resistant Staphylococcus aureus (VRSA),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-404681006,20250829
Varicella,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/be274630-9c08-4d85-8af6-d4b7664cf39a,3.0.0,38907003,Varicella,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-38907003,20250829
Ventilatorassociated_Event_VAE,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/5fa38c95-b9e4-4573-9576-763a0042b9ec,3.0.0,71695001,Ventilator-associated Event (VAE),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-71695001,20250829
Ventricular_septal_defect,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/5d6451b8-26f2-485e-9745-a4102849c822,3.0.0,768552007,Ventricular septal defect,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-768552007,20250829
Vesicular_Stomatitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/10733322-695b-4e69-94e2-9e7600da87fd,3.0.0,36921006,Vesicular Stomatitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-36921006,20250829
Vibriosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/6c565524-1651-4372-b298-7f6a748c9f6e,3.0.0,398557001,Vibriosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-398557001,20250829
Viral_Hemorrhagic_Fever_VHF,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d31c9509-3646-4725-a8c2-ec10701dca3a,3.0.0,240523007,Viral Hemorrhagic Fever (VHF),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-240523007,20250829
West_Nile_Virus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3e8a8c05-3a36-4348-9c52-1db3c060972c,3.0.0,417093003,West Nile Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-417093003,20250829
Western_equine_encephalitis_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/94bb1d9a-5ef2-4e5b-bea3-a39347de37ce,3.0.0,47523006,Western equine encephalitis virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-47523006,20250829
Workrelated_Asthma_WRA,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/af4790a3-ba2e-419e-ac3d-d0e024399ca9,3.0.0,57607007,Work-related Asthma (WRA),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-57607007,20250829
Yellow_fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b2f4f9c5-6d1a-456c-9a67-1f47e9816044,3.0.0,16541001,Yellow Fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-16541001,20250829
Zika_Virus_Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/2236d7c1-2778-4f1e-bfda-73730632896e,3.0.0,3928002,Zika Virus Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-3928002,20250829
Severe_Combined_Immunodeficiency,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9102478e-941c-420a-9b6c-d8fd2c7ced92,3.0.0,31323000,Severe Combined Immunodeficiency,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-31323000,20250829
Esophageal_AtresiaTracheoesophageal_Fistula,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/0df4ba11-aa43-4717-9790-62103e2b043e,3.0.0,204659003,Esophageal Atresia/Tracheoesophageal Fistula,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-204659003,20250829
Homocystinuria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e1e2273c-97a6-4224-aad3-5946fa616d44,3.0.0,11282001,Homocystinuria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-11282001,20250829
Oropouche_Virus_Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/f4810fd6-44e6-46aa-80ad-270879454279,3.0.0,72880002,Oropouche Virus Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-72880002,20250829
Fetal_Alcohol_Spectrum_Disorders,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9f3c8366-a0b5-4256-bbe5-16ce332e439a,3.0.0,609437000,Fetal Alcohol Spectrum Disorders,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-609437000,20250829
Omphalocele,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/0af48f9d-ce12-4e1f-b378-975fd84a226a,3.0.0,18735004,Omphalocele,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-18735004,20250829
Biliary_Atresia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/a811003c-92b7-4a17-9218-2a3b72ebcb26,3.0.0,77480004,Biliary Atresia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-77480004,20250829
Mediumchain_AcylCoA_Dehydrogenase_Deficiency,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/139a2aba-41d7-4683-8d77-cdc22006448c,3.0.0,128596003,Medium-chain Acyl-CoA Dehydrogenase Deficiency,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-128596003,20250829
Clubfoot,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3c91fadb-0529-4f32-bcb6-7c38a05bf8d7,3.0.0,397932003,Clubfoot,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-397932003,20250829
Cystic_Fibrosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9b1e5ad0-afb8-4477-b4ae-22bb8c47b009,3.0.0,190905008,Cystic Fibrosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-190905008,20250829
Sickle_Cell_Anemia_Hemoglobin_SS_Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/5e4e24ea-89ea-46ed-8b8c-b6d7c99e1eb7,3.0.0,127040003,Sickle Cell Anemia (Hemoglobin SS Disease),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-127040003,20250829
Candidemia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/1f3d9bf8-e884-423b-8bf2-67a0493573af,3.0.0,432261003,Candidemia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-432261003,20250829
Rectal_and_Large_Intestinal_Atresia_and_Stenosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9a335b0c-1650-4924-be51-6181837dffa6,3.0.0,268205005,Rectal and Large Intestinal Atresia and Stenosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-268205005,20250829
Diaphragmatic_Hernia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ac52448d-9c9a-4068-ada1-57707b66f073,3.0.0,39839004,Diaphragmatic Hernia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-39839004,20250829
Small_Intestinal_Atresia_and_Stenosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/82d1a8a6-6e25-4f22-b3f7-715fa3e0ef80,3.0.0,204691002,Small Intestinal Atresia and Stenosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-204691002,20250829
Spinal_Muscular_Atrophy,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/99e1f199-c5e7-440f-88e3-5a792c718fae,3.0.0,5262007,Spinal Muscular Atrophy,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-5262007,20250829
Xlinked_Adrenoleukodystrophy,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/88f42380-dbd8-4d61-b67f-8dfc962a2413,3.0.0,65389002,X-linked Adrenoleukodystrophy,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-65389002,20250829
Anencephaly,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/c435a017-41e6-4030-b6d1-0bda2eb05b1f,1.0.0,89369001,Anencephaly,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-89369001,20241008
Atrioventricular_septal_defect_Endocardial_cushion_defect,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/c1c99860-df66-42cb-8d79-c7304f2691d7,1.0.0,1237074000,Atrioventricular septal defect (Endocardial cushion defect),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-1237074000,20241008
Cleft_Lip_Alone,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9f8d64e9-749e-4ddb-af78-8ce828ee57f6,1.0.0,80281008,Cleft Lip Alone,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-80281008,20241008
Cleft_Lip_with_Cleft_Palate,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/fb1ce8e1-44bc-4ab9-8445-3d5be1b93769,1.0.0,66948001,Cleft Lip with Cleft Palate,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-66948001,20241008
Cleft_Palate_Alone,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/716c0c6b-2b2f-4f85-9043-58e23a333e6c,1.0.0,87979003,Cleft Palate Alone,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-87979003,20241008
Coarctation_of_the_Aorta,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ff826686-c0ca-45b2-843d-9cefc052d34c,1.0.0,7305005,Coarctation of the Aorta,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-7305005,20241008
Congenital_cytomegalovirus_cCMV_infection_and_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d8a09682-e817-4a0a-b59f-5ba6a7992a3e,1.0.0,59527008,Congenital cytomegalovirus (cCMV) infection and disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-59527008,20241008
Double_Outlet_Right_Ventricle_DORV,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/6f06f502-deb3-42bb-96b8-0333215ef66c,1.0.0,7484005,Double Outlet Right Ventricle (DORV),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-7484005,20241008
Down_Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9e5aec32-579f-4646-ab1c-4b6ec122c38d,1.0.0,41040004,Down Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-41040004,20241008
Ebstein_Anomaly,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/6cd0ee8e-d54a-410c-9114-5e7d897ceff5,1.0.0,204357006,Ebstein Anomaly,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-204357006,20241008
Gastroschisis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/bdf59f98-0f6a-4960-a784-f900ba65041a,1.0.0,72951007,Gastroschisis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-72951007,20241008
Hypoplastic_Left_Heart_Syndrome_HLHS,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/4cf5cf0e-28a0-4b62-bcc0-00f242a6421d,1.0.0,62067003,Hypoplastic Left Heart Syndrome (HLHS),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-62067003,20241008
Infant_Hearing_Loss,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/50d27f7d-2e15-4352-903d-c96f64cc0bcc,1.0.0,95821001,Infant Hearing Loss,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-95821001,20241008
Interrupted_Aortic_Arch,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/6f4a526f-586d-466f-9f53-1bb0439de10d,1.0.0,218728005,Interrupted Aortic Arch,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-218728005,20241008
Limb_Reduction,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/5eb5499c-9040-46be-8456-1bf86226b9df,1.0.0,67341007,Limb Reduction,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-67341007,20241008
Neonatal_Abstinence_Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/a8cac85b-4297-4633-a9a0-f265e0b9acc5,1.0.0,414819007,Neonatal Abstinence Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-414819007,20241008
Phenylketonuria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/4ddec385-9d1e-4d81-b0d0-3ccf3c7a90b1,1.0.0,190687004,Phenylketonuria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-190687004,20241008
Primary_Congenital_Hypothyroidism,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/0d1ebb73-79e8-4cd9-acb1-43fd413cabf2,1.0.0,190268003,Primary Congenital Hypothyroidism,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-190268003,20241008
Pulmonary_Valve_Atresia_and_Stenosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3d3a6e18-2eb0-437b-b567-e3931a59ff85,1.0.0,204339005,Pulmonary Valve Atresia and Stenosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-204339005,20241008
Single_Ventricle,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/4786ffc8-1652-47df-90a5-8271f3716438,1.0.0,45503006,Single Ventricle,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-45503006,20241008
Spina_Bifida,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/6e10bc0a-a8a4-42ff-837c-bf9ff8b878b9,1.0.0,67531005,Spina Bifida,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-67531005,20241008
Tetralogy_of_Fallot_TOF,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d41c1a46-d0ae-45ee-9bd5-f3aa3e925935,1.0.0,86299006,Tetralogy of Fallot (TOF),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-86299006,20241008
Total_Anomalous_Pulmonary_Venous_Connection_TAPVC,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/1fc0195d-50c9-40cb-902a-a7c39d9d2c28,1.0.0,111323005,Total Anomalous Pulmonary Venous Connection (TAPVC),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-111323005,20241008
Transposition_of_the_Great_Arteries_TGA,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d5630219-494d-4738-99d5-b6ed0dcb2ee2,1.0.0,204296002,Transposition of the Great Arteries (TGA),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-204296002,20241008
Tricuspid_Valve_Atresia_and_Stenosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b68ce8a6-8305-43fc-b7fa-4303cf4b371a,1.0.0,4374004,Tricuspid Valve Atresia and Stenosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-4374004,20241008
Truncus_Arteriosus_Common_Truncus,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/4ef25df5-ec01-41b4-964b-f28b29c340ef,1.0.0,61959006,Truncus Arteriosus (Common Truncus),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-61959006,20241008
Hepatitis_B,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ceea7958-2eb3-44d2-8bfc-e74631f20cc5,1.0.0,60498001,"Hepatitis B Virus Infection, Perinatal",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-60498001,20241008
Hepatitis_B,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ceea7958-2eb3-44d2-8bfc-e74631f20cc5,1.0.0,66071002,Hepatitis B Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-66071002,20241008
Hepatitis_C,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9bbc181b-f37a-49a6-9af4-4bc9478cb548,1.0.0,128302006,Hepatitis C Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-128302006,20241008
Hepatitis_C,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9bbc181b-f37a-49a6-9af4-4bc9478cb548,1.0.0,551611000124101,"Hepatitis C Virus Infection, Perinatal",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-551611000124101,20241008
Hepatitis_C,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9bbc181b-f37a-49a6-9af4-4bc9478cb548,1.0.0,50711007,Hepatitis C Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-50711007,20241008
Hepatitis_D_Virus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ec425eb5-d8a0-4228-b9d4-d5c0e01b318e,1.0.0,707341005,Hepatitis D Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-707341005,20241008
Hepatitis_G_Virus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d922d010-fe2a-417d-a70a-e1abc0f73985,1.0.0,397575003,Hepatitis G Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-397575003,20241008
Cancer,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/94a3796b-fee2-49c0-9b86-8763923f90f7,1.0.0,363346000,Cancer,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-363346000,20241008
Amebiasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/15819c26-779c-43ae-974e-5128875493b6,1.0.0,388759003,Amebiasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-388759003,20241008
Campylobacteriosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/77fd2ab0-9707-453b-8470-01dd6a986aff,1.0.0,86500004,Campylobacteriosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-86500004,20241008
Cholera,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/14cc30bb-f817-4c6d-bd6e-5493b95bdb2f,1.0.0,63650001,Cholera,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-63650001,20241008
Clostridioides_difficile_C_diff_infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/f8e127b7-2da2-403b-934c-2dae749b760e,1.0.0,186431008,Clostridioides difficile (C. diff) infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-186431008,20241008
Clostridium_perfringens_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/4733056c-8880-4362-ac0f-e96d9be4b1d2,1.0.0,65154009,Clostridium perfringens Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-65154009,20241008
Cryptosporidiosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/714e4a83-2be8-45de-a72a-451901f2d307,1.0.0,240370009,Cryptosporidiosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-240370009,20241008
Cyclosporiasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/a5d9def2-a308-410c-b626-8462c5db687d,1.0.0,240372001,Cyclosporiasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-240372001,20241008
Giardiasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/07bd2637-db14-4061-8be9-169a480966ee,1.0.0,58265007,Giardiasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-58265007,20241008
Escherichia_coli_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9d551905-8e92-480f-a0b7-da8f4e2733db,1.0.0,111407006,Hemolytic uremic syndrome (HUS),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-111407006,20241008
Escherichia_coli_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9d551905-8e92-480f-a0b7-da8f4e2733db,1.0.0,328291000119103,Shiga toxin-producing Escherichia coli (STEC) infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-328291000119103,20241008
